model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,model_encoded,transmission_encoded,fuelType_encoded
 X1,-0.932718708948922,19875,Semi-Auto,0.8496310734736676,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 1 Series,0.4955798654065009,20875,Manual,-0.34224142455984935,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,20875,Manual,-0.49130721147791945,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 2 Series,0.4955798654065009,19875,Semi-Auto,0.27389716136817394,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,1,2,0
 4 Series,-0.21856942177121053,20995,Automatic,-0.6285392670660902,Diesel,0.0,0.37794474988187193,1.8344460892255559,3,0,0
 X2,0.4955798654065009,29995,Semi-Auto,-0.706014248424824,Diesel,0.0,0.7387397179073987,-0.27186395379305184,12,2,0
 4 Series,0.4955798654065009,24990,Semi-Auto,-0.7411885437590002,Diesel,0.0,0.7387397179073987,-0.27186395379305184,3,2,0
 3 Series,-0.21856942177121053,24995,Semi-Auto,0.26539779632459976,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,2,0
 X3,-1.6468679961266333,21995,Automatic,1.8413108348654605,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 3 Series,1.2097291525842124,34875,Semi-Auto,-0.7266088637227153,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,2,2,0
 X3,1.2097291525842124,35875,Semi-Auto,-0.7266088637227153,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 2 Series,0.4955798654065009,22875,Semi-Auto,-0.7171941824436793,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 4 Series,-0.21856942177121053,26875,Semi-Auto,-0.433184630526093,Diesel,0.0,-0.03439235643301584,1.8344460892255559,3,2,0
 2 Series,-0.932718708948922,23875,Semi-Auto,0.20577148155737168,Petrol,0.0,-1.2301699647461906,1.8344460892255559,1,2,2
 3 Series,-0.21856942177121053,21875,Semi-Auto,0.17360465385399865,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,2,2
 2 Series,-2.361017283304345,13000,Manual,0.7509730592371028,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,1,1,2
 1 Series,-0.932718708948922,20495,Semi-Auto,0.9645032610241278,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,2,2
 1 Series,0.4955798654065009,17995,Manual,-0.5528295384471756,Diesel,0.0,1.7695824836946188,-0.27186395379305184,0,1,0
 X2,-0.21856942177121053,21995,Semi-Auto,-0.003770556632283928,Diesel,0.0,0.9964504093542036,-0.27186395379305184,12,2,0
 3 Series,1.2097291525842124,37875,Semi-Auto,-0.7266088637227153,Diesel,0.0,-0.3951873244585426,1.8344460892255559,2,2,0
 2 Series,0.4955798654065009,20875,Manual,-0.4711702542977591,Petrol,0.0,-0.9827677009572573,-1.3250189753023558,1,1,2
 1 Series,0.4955798654065009,20875,Manual,-0.3016406115440065,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,20875,Manual,-0.6722129274438405,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,20875,Manual,-0.5865000999659502,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,20875,Manual,-0.30399428186376554,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,20875,Manual,-0.47018955833119286,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,20875,Manual,-0.16878899793983174,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 3 Series,-0.932718708948922,19875,Semi-Auto,0.21852052912273295,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,2,2,2
 6 Series,-0.932718708948922,29875,Semi-Auto,-0.2186737327725017,Diesel,0.0,-0.03439235643301584,1.8344460892255559,5,2,0
 X3,-0.21856942177121053,29990,Semi-Auto,0.4559143327628701,Diesel,0.0,-0.31271990319556464,1.8344460892255559,13,2,0
 4 Series,-0.21856942177121053,22995,Automatic,0.3712475809826504,Petrol,0.0,-0.6322811605896028,-0.27186395379305184,3,0,2
 2 Series,0.4955798654065009,29995,Semi-Auto,-0.7220976622765105,Petrol,0.0,-1.2301699647461906,1.8344460892255559,1,2,2
 3 Series,0.4955798654065009,29495,Semi-Auto,-0.5091558780694252,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,2,0
 1 Series,0.4955798654065009,21875,Manual,-0.2633280891168183,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 5 Series,0.4955798654065009,30875,Semi-Auto,-0.717782600023619,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,4,2,2
 1 Series,1.2097291525842124,28875,Semi-Auto,-0.8475613662658862,Petrol,0.0,-0.9209171350100247,-1.3250189753023558,0,2,2
 3 Series,1.2097291525842124,29875,Semi-Auto,-0.8475613662658862,Petrol,0.0,-0.9827677009572573,-0.27186395379305184,2,2,2
 3 Series,1.2097291525842124,33875,Semi-Auto,-0.7266088637227153,Petrol,0.0,-1.168319398798957,-0.27186395379305184,2,2,2
 3 Series,1.2097291525842124,34875,Semi-Auto,-0.7266088637227153,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,2,0
 X5,1.2097291525842124,44875,Semi-Auto,-0.7266088637227153,Diesel,0.0,-1.549731222140228,1.8344460892255559,15,2,0
 1 Series,0.4955798654065009,21875,Manual,-0.2518866361735454,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 1 Series,-0.932718708948922,16185,Automatic,1.616208420672954,Diesel,0.0,1.6046476411686628,-0.27186395379305184,0,0,0
 X1,-0.21856942177121053,21995,Manual,-0.3832345159623186,Petrol,0.0,-0.03439235643301584,-1.3250189753023558,11,1,2
 3 Series,-0.21856942177121053,20995,Semi-Auto,2.2407156121823424,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,2,0
 2 Series,0.4955798654065009,22495,Semi-Auto,-0.4890843006203693,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,1,2,0
 X5,-0.932718708948922,32990,Automatic,0.6470192867810801,Diesel,0.0,-0.4776547457215199,1.8344460892255559,15,0,0
 3 Series,0.4955798654065009,29995,Semi-Auto,-0.651422172952636,Petrol,0.0,-0.9827677009572573,-0.27186395379305184,2,2,2
 2 Series,1.2097291525842124,23985,Automatic,-0.7287010151180566,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,1,0,2
 1 Series,1.2097291525842124,27445,Automatic,-0.7235360163608077,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,0,0,0
 3 Series,1.2097291525842124,33285,Semi-Auto,-0.5747317483671552,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,2,2,0
 X3,-1.6468679961266333,23875,Semi-Auto,1.2242569327019757,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 2 Series,1.2097291525842124,26400,Semi-Auto,-0.8475613662658862,Petrol,0.0,-0.9827677009572573,-1.3250189753023558,1,2,2
 2 Series,0.4955798654065009,21875,Semi-Auto,-0.5961763001694039,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 3 Series,-0.932718708948922,18495,Automatic,1.0831674729786442,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,0,2
 1 Series,0.4955798654065009,21875,Manual,0.00904387066418175,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 3 Series,1.2097291525842124,41485,Semi-Auto,-0.7211169663099443,Diesel,0.0,-0.848758141404919,1.8344460892255559,2,2,0
 3 Series,0.4955798654065009,34985,Automatic,-0.6629290056270134,Diesel,0.0,-0.3951873244585426,1.8344460892255559,2,0,0
 3 Series,0.4955798654065009,34985,Automatic,-0.15505925440790425,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,0,0
 2 Series,1.2097291525842124,25485,Semi-Auto,-0.8000303017529753,Diesel,0.0,1.2850863837746254,-0.27186395379305184,1,2,0
 X1,1.2097291525842124,26895,Semi-Auto,-0.7871504947254051,Diesel,0.0,-1.1167772605095962,-0.27186395379305184,11,2,0
 2 Series,0.4955798654065009,19385,Automatic,-0.29516801816466925,Petrol,0.0,-1.1167772605095962,-1.3250189753023558,1,0,2
 X3,0.4955798654065009,43875,Automatic,-0.32125453087533157,Petrol,0.0,-1.7765166306134166,1.8344460892255559,13,0,2
 X1,0.4955798654065009,28875,Semi-Auto,-0.8475613662658862,Petrol,0.0,-1.6940492093504391,-0.27186395379305184,11,2,2
 5 Series,-0.932718708948922,19875,Semi-Auto,0.7545689444478457,Diesel,0.0,1.7695824836946188,-0.27186395379305184,4,2,0
 2 Series,-0.21856942177121053,18475,Semi-Auto,0.09822182389060617,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 1 Series,-0.21856942177121053,14985,Manual,0.09259916701562633,Diesel,0.0,-0.03439235643301584,-1.3250189753023558,0,1,0
 1 Series,-0.21856942177121053,15785,Semi-Auto,-0.3847382497777202,Petrol,0.0,0.7387397179073987,-1.3250189753023558,0,2,2
 X1,-0.932718708948922,20875,Semi-Auto,-0.22730385727828473,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 3 Series,0.4955798654065009,27285,Semi-Auto,-0.10948958182812578,Petrol,0.0,-1.1167772605095962,-0.27186395379305184,2,2,2
 X1,-0.932718708948922,20685,Automatic,0.39243061386048145,Diesel,0.0,0.6047301583550605,-0.27186395379305184,11,0,0
 X1,-0.21856942177121053,23485,Semi-Auto,-0.09987876135577652,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,2,0
 3 Series,1.2097291525842124,28985,Semi-Auto,-0.6639750813246841,Petrol,0.0,-0.9827677009572573,-0.27186395379305184,2,2,2
 X1,0.4955798654065009,25285,Automatic,-0.08039560148666033,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,0,0
 2 Series,-0.21856942177121053,16875,Automatic,1.2751877432323162,Petrol,0.0,-0.03439235643301584,-1.3250189753023558,1,0,2
 X5,0.4955798654065009,46875,Semi-Auto,-0.24031442376806364,Diesel,0.0,-1.446646945561506,1.8344460892255559,15,2,0
 X5,0.4955798654065009,46875,Semi-Auto,-0.3135397226050104,Diesel,0.0,-1.446646945561506,1.8344460892255559,15,2,0
 X5,0.4955798654065009,46875,Semi-Auto,-0.1490443191462979,Diesel,0.0,-1.446646945561506,1.8344460892255559,15,2,0
 3 Series,-0.932718708948922,25475,Semi-Auto,0.9094535274342089,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,2,0
 1 Series,0.4955798654065009,33400,Semi-Auto,-0.631808253621311,Petrol,0.0,-1.7765166306134166,-0.27186395379305184,0,2,2
 3 Series,0.4955798654065009,30995,Semi-Auto,-0.791988594827132,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,2,2,0
 X3,0.4955798654065009,38995,Semi-Auto,-0.8567145286205046,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 1 Series,-0.932718708948922,21689,Automatic,0.3186822771746994,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,0,2
 5 Series,0.4955798654065009,29895,Semi-Auto,-0.791988594827132,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,2,2
 5 Series,0.4955798654065009,30995,Semi-Auto,-0.791988594827132,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,2,0
 1 Series,0.4955798654065009,16695,Manual,-0.5853886445371751,Petrol,0.0,0.16146776906655572,-1.3250189753023558,0,1,2
 5 Series,0.4955798654065009,30995,Semi-Auto,-0.5127517632801681,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,4,2,2
 M4,-0.932718708948922,39950,Automatic,-0.4824155680477188,Petrol,0.0,-1.9826851837708603,1.8344460892255559,9,0,2
 3 Series,0.4955798654065009,19995,Automatic,0.3360079059173698,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,0,0
 X5,-0.932718708948922,35995,Automatic,1.6963639710069687,Diesel,0.0,-0.9209171350100247,1.8344460892255559,15,0,0
 1 Series,0.4955798654065009,19995,Semi-Auto,-0.0888949665302345,Diesel,0.0,1.7695824836946188,-1.3250189753023558,0,2,0
 1 Series,0.4955798654065009,23995,Manual,-0.6515529324148449,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 3 Series,0.4955798654065009,27990,Semi-Auto,-0.04012168712633963,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 2 Series,1.2097291525842124,26995,Semi-Auto,-0.6285392670660902,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,2,2
 3 Series,-0.932718708948922,17495,Semi-Auto,0.646365489470036,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,2,2
 3 Series,1.2097291525842124,37995,Semi-Auto,-0.791988594827132,Diesel,0.0,-0.3951873244585426,1.8344460892255559,2,2,0
 1 Series,1.2097291525842124,30995,Semi-Auto,-0.791988594827132,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,0,2,0
 5 Series,1.2097291525842124,30485,Semi-Auto,-0.8569760475449222,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,2,2
 1 Series,0.4955798654065009,18685,Semi-Auto,-0.11053565752579644,Diesel,0.0,2.3262375772197164,-0.27186395379305184,0,2,0
 5 Series,1.2097291525842124,36985,Semi-Auto,-0.8565837691582957,Diesel,0.0,0.4913374541184662,1.8344460892255559,4,2,0
 X1,-1.6468679961266333,16690,Automatic,1.2565545198675574,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,0,0
 3 Series,0.4955798654065009,23685,Semi-Auto,-0.10850888586155953,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,2,2,2
 1 Series,-3.075166570482056,10285,Manual,1.8662858921473477,Petrol,0.0,-0.13747663301173776,-1.1143879710004947,0,1,2
 X1,-0.932718708948922,16485,Semi-Auto,2.8514930601598034,Diesel,0.0,1.4397127986427083,-0.27186395379305184,11,2,0
 1 Series,-0.21856942177121053,13477,Manual,2.4769979603937045,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,0,1,0
 X4,-2.361017283304345,19290,Automatic,2.432735882436014,Diesel,0.0,0.2645520456452776,-0.27186395379305184,14,0,0
 1 Series,-4.503465144837479,7995,Automatic,2.724917900741653,Diesel,0.0,0.16146776906655572,-0.27186395379305184,0,0,0
 X3,-1.6468679961266333,23950,Automatic,0.45022629615678583,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 2 Series,0.4955798654065009,17950,Manual,-0.6359271766808893,Petrol,0.0,-0.9827677009572573,-1.3250189753023558,1,1,2
 4 Series,-0.21856942177121053,22950,Automatic,-0.772374675495807,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 2 Series,0.4955798654065009,15750,Manual,-0.2304420843712967,Petrol,0.0,-1.1167772605095962,-1.3250189753023558,1,1,2
 4 Series,-2.361017283304345,13975,Automatic,3.744122528928405,Diesel,0.0,0.37794474988187193,1.8344460892255559,3,0,0
 4 Series,-0.932718708948922,17997,Automatic,0.47683584671628343,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 X1,-0.21856942177121053,20950,Automatic,-0.39971020820063163,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,0,0
 1 Series,0.4955798654065009,16475,Manual,-0.627885469755046,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,1,0
 X4,-1.6468679961266333,18995,Automatic,3.9807971555263935,Diesel,0.0,0.2645520456452776,-0.27186395379305184,14,0,0
 X2,0.4955798654065009,25950,Automatic,-0.656129513592154,Petrol,0.0,-1.6012733604295888,-0.27186395379305184,12,0,2
 X3,-1.6468679961266333,22950,Automatic,-0.2689507459917982,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 1 Series,-4.503465144837479,7500,Manual,3.1961750025422884,Petrol,0.0,-0.21994405427471503,-1.1143879710004947,0,1,2
 X1,-0.932718708948922,17599,Automatic,1.2145807324985218,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,0,0
 1 Series,-0.932718708948922,14000,Manual,0.24042273904271255,Petrol,0.0,0.16146776906655572,-1.3250189753023558,0,1,2
 X3,-1.6468679961266333,22000,Automatic,1.3791415156883389,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 X1,-0.932718708948922,17400,Automatic,0.37902776898407603,Diesel,0.0,1.4397127986427083,-0.27186395379305184,11,0,0
 3 Series,-1.6468679961266333,17000,Automatic,2.2901426888972813,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 2 Series,-0.932718708948922,18700,Automatic,0.30730620396253083,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,1,0,2
 3 Series,-2.361017283304345,15000,Automatic,2.711907334251874,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 1 Series,-0.21856942177121053,16500,Automatic,0.6470846665121845,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,0,0,2
 3 Series,-0.932718708948922,17600,Manual,-0.22965752759804373,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,1,0
 3 Series,-1.6468679961266333,18000,Automatic,1.691395111443033,Diesel,0.0,0.2645520456452776,1.8344460892255559,2,0,0
 3 Series,-0.21856942177121053,18480,Automatic,0.7145565490119427,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 X3,-1.6468679961266333,18250,Automatic,3.5884533891687886,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 3 Series,-2.361017283304345,18500,Automatic,2.411618229289288,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 4 Series,-1.6468679961266333,18475,Automatic,0.7542420457923236,Diesel,0.0,0.16146776906655572,1.8344460892255559,3,0,0
 X4,-0.932718708948922,22795,Automatic,1.801363819160662,Diesel,0.0,0.2645520456452776,-0.27186395379305184,14,0,0
 6 Series,-0.932718708948922,28900,Automatic,0.3194668339479524,Diesel,0.0,-0.03439235643301584,1.8344460892255559,5,0,0
 3 Series,-0.932718708948922,20950,Automatic,1.1040236072009533,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,0,0
 5 Series,-0.932718708948922,21850,Automatic,1.3001628005142034,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 3 Series,-5.21761443201519,9750,Automatic,2.0193398426627875,Diesel,0.0,0.16146776906655572,-0.27186395379305184,2,0,0
 X3,-2.361017283304345,20500,Automatic,1.3001628005142034,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 X3,-2.361017283304345,20250,Automatic,1.888580380453954,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 X3,-2.361017283304345,19850,Automatic,2.673137153706955,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 3 Series,-2.361017283304345,15450,Automatic,3.9153520446908723,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 3 Series,-0.21856942177121053,20800,Automatic,0.6605528911196944,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 X4,-2.361017283304345,17000,Automatic,3.001081884926709,Diesel,0.0,0.2645520456452776,-0.27186395379305184,14,0,0
 3 Series,-0.21856942177121053,21700,Automatic,0.501091726956022,Diesel,0.0,0.6150385860129328,-0.27186395379305184,2,0,0
 3 Series,-0.932718708948922,24000,Automatic,0.9898705966926414,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,0,0
 3 Series,-3.7893158576597674,10950,Automatic,2.9346560781246214,Diesel,0.0,0.16146776906655572,-0.27186395379305184,2,0,0
 3 Series,-0.932718708948922,19000,Automatic,1.1040236072009533,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 X3,-2.361017283304345,20500,Automatic,1.430922262723037,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 3 Series,-2.361017283304345,14990,Automatic,3.4576939269599554,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 4 Series,-0.932718708948922,20490,Automatic,0.5156060272612025,Diesel,0.0,0.16146776906655572,1.8344460892255559,3,0,0
 4 Series,-0.932718708948922,17500,Manual,1.1040236072009533,Diesel,0.0,1.1407683965644142,-0.27186395379305184,3,1,0
 1 Series,-5.931763719192902,7990,Automatic,3.065415540333455,Diesel,0.0,0.16146776906655572,-0.27186395379305184,0,0,0
 3 Series,-0.932718708948922,16500,Automatic,3.065415540333455,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 1 Series,-2.361017283304345,9990,Manual,0.8425046827832862,Petrol,0.0,-0.31271990319556464,-1.1143879710004947,0,1,2
 X3,-1.6468679961266333,19990,Automatic,2.411618229289288,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 3 Series,-3.7893158576597674,9990,Manual,2.4769979603937045,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,1,0
 3 Series,-2.361017283304345,15990,Automatic,1.0386438760965364,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 3 Series,-4.503465144837479,8990,Manual,3.0000358092290385,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,1,0
 7 Series,-2.361017283304345,25990,Automatic,2.542377691498121,Diesel,0.0,0.4913374541184662,1.8344460892255559,6,0,0
 5 Series,-2.361017283304345,13990,Automatic,3.326934464751122,Diesel,0.0,0.4913374541184662,-0.27186395379305184,4,0,0
 4 Series,-0.932718708948922,17990,Manual,0.3848465650523691,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,3,1,2
 3 Series,-3.075166570482056,11490,Automatic,4.176870969108539,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,0,0
 X3,-2.361017283304345,15490,Automatic,3.9807317757952894,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 3 Series,-4.503465144837479,8990,Manual,3.1961750025422884,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,1,0
 2 Series,-2.361017283304345,12990,Manual,1.4963019938274535,Petrol,0.0,-0.4776547457215199,-1.3250189753023558,1,1,2
 5 Series,-0.932718708948922,24990,Automatic,1.888580380453954,Diesel,0.0,0.16146776906655572,1.8344460892255559,4,0,0
 X3,-2.361017283304345,14490,Automatic,1.16940333830537,Diesel,0.0,0.37794474988187193,-0.27186395379305184,13,0,0
 3 Series,-3.7893158576597674,8990,Automatic,4.046111506899706,Diesel,0.0,0.16146776906655572,-0.27186395379305184,2,0,0
 1 Series,-0.932718708948922,11990,Manual,-0.072811552678548,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,1,0
 1 Series,-0.932718708948922,18490,Automatic,1.3001628005142034,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,0,2
 5 Series,-3.7893158576597674,10990,Automatic,4.896048011257123,Diesel,0.0,0.37794474988187193,-0.27186395379305184,4,0,0
 5 Series,-0.932718708948922,20490,Automatic,1.3001628005142034,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 3 Series,-0.932718708948922,19990,Automatic,1.0386438760965364,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,0,0
 2 Series,-0.932718708948922,11990,Manual,0.5809857583656193,Petrol,0.0,0.05838349248783377,-1.3250189753023558,1,1,2
 3 Series,-0.932718708948922,21990,Automatic,0.7117452205744528,Diesel,0.0,-0.21994405427471503,1.8344460892255559,2,0,0
 3 Series,-4.503465144837479,8990,Manual,3.326934464751122,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,1,0
 1 Series,-2.361017283304345,10490,Manual,1.9539601115583707,Petrol,0.0,-0.21994405427471503,-1.1143879710004947,0,1,2
 3 Series,-2.361017283304345,12990,Manual,3.1961750025422884,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,1,0
 X1,-3.075166570482056,9990,Automatic,3.5884533891687886,Diesel,0.0,0.4913374541184662,-0.27186395379305184,11,0,0
 1 Series,-3.075166570482056,7990,Manual,1.888580380453954,Petrol,0.0,-0.13747663301173776,-1.1143879710004947,0,1,2
 5 Series,1.2097291525842124,34750,Automatic,-0.8507649730900027,Diesel,0.0,0.8624408498018653,1.8344460892255559,4,0,0
 1 Series,0.4955798654065009,15750,Manual,-0.2748349217911957,Diesel,0.0,2.7591915388503487,-1.3250189753023558,0,1,0
 3 Series,-2.361017283304345,13950,Automatic,3.8173478277653516,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 5 Series,1.2097291525842124,26750,Automatic,-0.8507649730900027,Diesel,0.0,0.05838349248783377,-0.27186395379305184,4,0,0
 1 Series,0.4955798654065009,22500,Manual,-0.7101331714844022,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 3 Series,1.2097291525842124,41850,Automatic,-0.8507649730900027,Diesel,0.0,-0.7869075754576857,1.8344460892255559,2,0,0
 Z4,1.2097291525842124,28500,Automatic,-0.8507649730900027,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,0,2
 3 Series,0.4955798654065009,30850,Automatic,-0.3589132559914756,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,0,0
 3 Series,-3.075166570482056,13990,Automatic,4.699908817943872,Diesel,0.0,0.37794474988187193,-0.27186395379305184,2,0,0
 7 Series,-1.6468679961266333,29990,Automatic,1.3001628005142034,Diesel,0.0,0.2645520456452776,1.8344460892255559,6,0,0
 X1,0.4955798654065009,30850,Automatic,-0.4454760199737233,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,11,0,0
 5 Series,-0.932718708948922,27750,Automatic,0.18210401889757283,Diesel,0.0,0.6150385860129328,-0.27186395379305184,4,0,0
 1 Series,-0.932718708948922,11490,Manual,0.18870737173911892,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,1,0
 5 Series,0.4955798654065009,28950,Automatic,-0.41278615442151495,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,0,2
 5 Series,0.4955798654065009,30850,Automatic,-0.4650899393050483,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,0,0
 5 Series,0.4955798654065009,38500,Automatic,-0.3742121130699091,Petrol,0.0,-1.2920205306934232,1.8344460892255559,4,0,2
 X3,-2.361017283304345,20850,Automatic,1.4998324993070922,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 6 Series,-0.932718708948922,26500,Automatic,1.1908478901076187,Diesel,0.0,-0.03439235643301584,1.8344460892255559,5,0,0
 X2,1.2097291525842124,30000,Automatic,-0.8507649730900027,Petrol,0.0,-0.9827677009572573,-1.3250189753023558,12,0,2
 6 Series,1.2097291525842124,36550,Automatic,-0.8507649730900027,Petrol,0.0,-0.9209171350100247,-0.27186395379305184,5,0,2
 X3,0.4955798654065009,36750,Automatic,-0.22311955448760204,Diesel,0.0,-0.31271990319556464,1.8344460892255559,13,0,0
 Z4,0.4955798654065009,32550,Automatic,-0.8034954275015094,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,0,2
 5 Series,1.2097291525842124,34550,Automatic,-0.8501765555100629,Diesel,0.0,-0.7147485818525808,-0.27186395379305184,4,0,0
 5 Series,0.4955798654065009,28850,Automatic,-0.7550490467531366,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,0,0
 5 Series,0.4955798654065009,28850,Automatic,-0.7496879088025744,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,0,0
 5 Series,0.4955798654065009,28000,Automatic,-0.7494263898781567,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 5 Series,0.4955798654065009,32500,Automatic,-0.39971020820063163,Diesel,0.0,0.37794474988187193,-0.27186395379305184,4,0,0
 3 Series,0.4955798654065009,33950,Automatic,-0.20991284880450986,Diesel,0.0,-0.3951873244585426,1.8344460892255559,2,0,0
